id,Reviews
106,18号凌晨下的单，当天下午8点就送到了，用鲁大师跑分35万多，散热很好，平时很安静，玩游戏速度很快，开启野兽模式散热很给力，i79代的cpu+16G内存，游戏工作都能兼顾，应该可以用4-5年
107,可说很好吧，关键是**客服态度很好，一开始根据电脑语音提示操作打开系统时候，中间出了点小插曲，是经过询问客服然后客服告诉咋操作，很简单处理，配置也还可以，关键是康宁大猩猩玻璃屏是真的颜值爆表，键盘背光灯也很高大上，其次是音效，声音好听，非常不错，屏幕也足够大，**物流配送没啥可说的，又快又稳必须好评，整体包装五六层，层层加封，点问题没有，另外在**之家买了个电脑包，总体来说很好！
108,电脑收到了，颜值很高。开机速度非常快，拿着很方便单手可持，喇叭的音效也挺不错的。
109,包装保护：好。外形外观：超级无敌酷炫。画面品质：清晰。运行速度：贼快，各种操作都运行妥妥的。游戏效果：贼稳贼流畅
110,新款机子很漂亮，也很薄，不过拿着还挺沉的，显示画面看着很舒服，很喜欢这款电脑，可能是新货的原因用了三天才到，包装有些破损不过盒子还是完好无损的，电脑很棒很喜欢。
111,简约时尚，很好用，金属材质十分的大气。**出品，品质保证，用了两个月还是畅快淋漓。轻巧，电池续航力好。就是充电的电源线稍微大了一点，重了一点。其他满意。值得推荐。
112,媳妇老笔记本用了小十年了，终于到了退役的时候了，让我帮她选款新的，网上选来选去，因为媳妇就办公用，也不玩游戏，看到**新出的这款，性价比杠杠滴！又赶上活动！活动第一时间拍下，当天就送到了，**物流就是快，开机激活也很快，厚薄，大小，流畅度都很满意！希望**质量也经得住考验，再陪我们十年！?
113,非常完美  cf体验特别高好 开特高画质与帧率 毫无卡顿与掉帧 外观跑马灯好看 高端机器的体现在于它的外观 然后才是内在 外观手感舒适 全机器采用磨砂手感 非常耐脏 摄像头设计在屏幕下方很有新意 很满意的一次购物
114,笔记本很好，很喜欢，比上一个好的不止一点半点，运行非常快，现在还没有发现什么问题，真的棒棒的，性价比很高。
115,挺不错的，我朋友建议我买的，很薄很方便，主要是我以前的电脑太重了，所以需要买一个可以随身携带的，目前很满意。后续用一段时间再来追评吧?
116,**的物流实在是太赞了，快递小哥的服务态度好得没有话说。机子很满意，小巧轻薄，外观漂亮，实用性强。就是平时做PPT用一下，256g完全够用了。很满意的一次购物。
117,拿到货了，对**的印象有所改观，非常不错的笔记本，做工很好，目前还没有激活机子，外观上暂时没有发现问题，非常不错，y7000p真的香，1660ti应该能用两年，两年后看看还会不会再上**，体验应该不会差。
118,今天刚拿到手 迫不及待的使用了 给我的感觉是非常好的！很nice 轻薄利器 ！打撸很棒 学习娱乐两不误！
119,小键盘非常好用，调用迅速。开始由于下载驱动错了，键盘经常打错数字。后来问了客服，才搞好。感谢端午节未休息工作的技术支持人员！发货迅速上午拍的，下午就到了。
120,买之前朋友很不推荐这款，说毕竟不是专业做电脑的，心想**已经做了很多本本了，应该比较成熟了，再说i7这款性价比也可以就下手了。收到货后做工很惊艳，不比我的mac差，音效有点出乎意料。作为轻便本剪辑用，目前还没剪辑过，看视频很爽，用着看吧，希望能一直不卡
121,一直想买，好不容易有货了，5.4万人一起抢，还好顺利入手。发货速度特别快，第二天就到了，迫不及待的打开，完美！！！特别新欢A面logo，酷！键盘也很帅气。开机速度快，跑分贼6！这次购物很值！！！
122,速度非常快，开启游戏模式的时候有一点点声音，但是能感觉到性能明显的提升，RGB的键盘很漂亮。现在应该可以玩上主流的大部分游戏，对于这次购物我感到非常的满意，**的618活动也非常的实惠
123,刚开始没想好买什么牌子的，社长推荐这款，正好刚刚发布，他说这个性价比很高。试着买了看看，室友说**的不太好，但这台挺赞的，小巧轻便，方便携带，画面感也很好。客服态度也非常好，耐心解答，再用一段时间看看吧。
124,颜值高，键盘很舒服，没毛病。另外，对于普通用户，建议i5就够用了，8代i5，lol全特效无压力。
125,第一次买，今天刚到货，下午到的，比较期待，东西很好，没有什么大问题，外观好看，还没开始打游戏，不知道效果怎么样，这后续再评吧，到总体来说，机子还是很不错的，显卡 内存啥的，目前还好，客服也不错，后续就看使用的怎么样了，总之，个人比较喜欢。
126,电脑拿来用了两天了，速度真的是可以了，玩吃鸡 CSgo，毫无压力，但散热不是特别好，笔记本的通病吧 另外，SSD的加持让系统也挺快的，整体非常满意。
127,小新air13外观好看，轻薄方便携带，有指纹解锁很方便。刚买来运行速度快，不错?
128,比想象的轻，满意满意，开和很顺畅，比y50小巧，窄边框的原因，换掉我的y50，2060性能没的说，我这种不玩特大型游戏，对我来说办办公打打游戏的性能冗余很多，1660ti的性能都多了，但我就喜欢啊哈哈哈，满意嘞
129,21号买的，第二天就到了。这是我第一台笔记本，本人学生（电脑小白），买回来做图用的，平常用ps和AI，别人给我推荐的。我以为游戏本厚，其实还可以，适中。超级喜欢，我要给它AD面买膜去了。等我用半月后再来追评
130,这个redmi book 真的的很赞，老婆也很喜欢，给老婆妹妹买的，一家人都很喜欢，质感很好，金属银，很漂亮，小妹妹很满意的高中毕业礼物，给大学生活添一份精彩！**活动购买，和下来价格也很实惠，**物流很快，品质值得信赖！
131,开机运行速度很快，超轻薄，出差带着很方便，一点也不累，很喜欢这款电脑?，非常满意的一次购物。
132,非常高配的电脑，外观很酷，屏幕窄边框，很商务，不想以前的款式那么重，今天刚收到货，做做图玩玩游戏
133,电脑非常好，很喜欢，鲁大师跑分也很高，中间的差没有图片上显得那么大，代吃鸡，守望绰绰有余，开机也很快，可以说非常满意的了
134,看起来简洁大方上档次，速度很快，打开的瞬间点亮屏幕，从u盘往电脑传输文件速度也很快，电脑里有预装的办公软件，全尺寸键盘也不错，但还是自己配了一个蓝牙键盘，用着更方便些。自己分了区，c盘留了70，D盘105，EF各150，日常家用与办公应该是足够了。暂时就这些感受，后面想到什么再来追评吧。
135,不错不错，外观时尚，性能优越。屏幕也很好，在这个价位的笔记本里屏幕算是很好的了。屏幕大，13寸的用着刚好。携带也很方便。使用起来也很舒服，电池耐用
136,电脑外观很大气，黑色机身，红色LOGO。然后固态硬盘大，开机速度快，不玩吃鸡的话，其他主流游戏英雄联盟，CSGO等都很流畅运行。办公绝对够，我用来做造价的，CAD，***等很多办公软件都可以流畅不卡顿！反正性价比挺高！
137,首先我是**，在里面用了很多米家的产品。超级喜欢**笔记本电脑，**的设计很漂亮，很轻薄，手感、做工很好。拿到了就拆开了，当时就到我了，然后就是一激活系统、office软件。**快递也很给力，第二天就送到了，包装很严实。**笔记本值得购买，配置高，颜值高，设计很好看，性价比极高，同行业同价位没有比**更好的产品了。加油，**!
138,三面窄边框，高色域版本屏幕不错；配置主流，价格在一线品牌里算实惠的；版本很多，可以根据自己需要进行选择；散热在同价位属于中上水平。。。缺点：数字键盘和传统布局不一样，需要适应；摄像头位于屏幕下方。。。需要玩主流游戏；喜欢它的外观、窄边框屏幕；需要一线品牌的售后。。。总的来说，**Y7000作为游戏本，没有什么太多短板。如果想买一款主流配置游戏本，用来玩大部分主流游戏，那么它属于很推荐的一款机子了。
139,电脑整体很好，运行很安静，开野兽模式，玩游戏渲染很好，开机速度很快。物流也很快，基本第二天就到
140,包装保护：包装得很好，箱子特别大。。外形外观：还可以。背光键盘超酷。画面品质：高色域画质还不错吧。跑分评测：应该还行。。总体来说还可以，客服态度不错?
141,一直都在犹豫，买15.6还是13.3。终于想通了，买一个大单的本本，自己可以用，老婆也用来看偶像剧，用手机看辛苦眼睛，此电脑很好，金属感十足，系统很流畅，开机很快！快递哥一定要让本人签字才可以，很负责，用过一段时间再来评论！
142,吃鸡中高画质无压力 一键G模式超好用 加快散热。不开G模式散热器声音也不是很大。学生用512g应该是够用了。屏占比应该比G5高一点吧 整体颜值很高。总得来说 很满意 目前还没发现走什么问题。有意下单就别犹豫
