,id,text,pos
130,130,质量很好，外观做工精致，运行速度快，很满意,"[(0, 1, 'A', '整体'), (2, 3, 'O', '整体'), (5, 8, 'A', '外观'), (9, 10, 'O', '外观'), (12, 15, 'A', '硬件&性能'), (16, 16, 'O', '硬件&性能'), (18, 20, 'O', '整体')]"
131,131,体验糟糕，买回来就坏了，又换货花了5天时间，我真是服了，呵呵，厉害了我的**,"[(2, 3, 'O', '整体'), (9, 10, 'O', '整体')]"
132,132,宝贝收到，价格便宜，质量不错，上网速度快，物美价廉,"[(5, 6, 'A', '价格'), (7, 8, 'O', '价格'), (10, 11, 'A', '整体'), (12, 13, 'O', '整体'), (15, 18, 'A', '使用场景'), (19, 19, 'O', '使用场景'), (21, 24, 'O', '价格')]"
133,133,刚买完一天，*买的，*，不能价保，感觉很过分。机器我就用了一天，还可以，就是价格我真的接受不了，很亏,"[(12, 15, 'O', '价格'), (32, 34, 'O', '整体'), (38, 39, 'A', '价格'), (41, 46, 'O', '价格'), (48, 49, 'O', '价格')]"
134,134,没几天降了10% 只能给个差评缓解一下情绪,"[(13, 14, 'O', '整体')]"
135,135,挺好的，配置什么的都可以。速度很快。散热稍微差点。,"[(0, 2, 'O', '整体'), (4, 5, 'A', '硬件&性能'), (10, 11, 'O', '硬件&性能'), (13, 14, 'A', '硬件&性能'), (15, 16, 'O', '硬件&性能'), (18, 19, 'A', '硬件&性能'), (20, 23, 'O', '硬件&性能')]"
136,136,这笔记本电脑拿回来了，拿回来就一直在用那个工作啊，玩啊，什么的都可以，网速也非常快，款式也是我最喜欢的，非常满意,"[(21, 22, 'A', '使用场景'), (32, 33, 'O', '使用场景'), (35, 36, 'A', '硬件&性能'), (38, 40, 'O', '硬件&性能'), (42, 43, 'A', '外观'), (47, 49, 'O', '外观'), (52, 55, 'O', '整体')]"
137,137,笔记本收到了，轻薄小巧，外观时尚漂亮，质量不错，运行速度快，不卡顿，挺满意,"[(7, 10, 'O', '外观'), (12, 13, 'A', '外观'), (14, 17, 'O', '外观'), (19, 20, 'A', '整体'), (21, 22, 'O', '整体'), (24, 27, 'A', '硬件&性能'), (28, 28, 'O', '硬件&性能'), (30, 32, 'O', '硬件&性能'), (34, 36, 'O', '整体')]"
138,138,非常不满意，虚假宣传，说前几百名有中奖，我2秒内完成订单竟然一个屁都没有，第一次买**产品，再也不信**了。再见！,"[(0, 4, 'O', '整体')]"
139,139,买到了粉色～用了今天觉得不错,"[(3, 4, 'O', '外观'), (12, 13, 'O', '整体')]"
140,140,电脑比想象中好,"[(2, 6, 'O', '整体')]"
141,141,一般般，待机时间太短，也就两小时,"[(0, 2, 'O', '整体'), (4, 7, 'A', '硬件&性能'), (8, 9, 'O', '硬件&性能')]"
142,142,好gooood,"[(0, 0, 'O', '整体')]"
143,143,风扇噪声大#ctrl?c快捷键用不了是个什么鬼东西,"[(0, 3, 'A', '硬件&性能'), (4, 4, 'O', '硬件&性能'), (12, 14, 'A', '硬件&性能'), (15, 17, 'O', '硬件&性能')]"
144,144,很好用，外观好漂亮的，用起来非常满意！,"[(0, 2, 'O', '整体'), (4, 5, 'A', '外观'), (6, 8, 'O', '外观'), (14, 17, 'O', '整体')]"
145,145,用起来还比错,"[(3, 5, 'O', '整体')]"
146,146,电脑性能：好用 外观材质：挺喜欢这个设计，轻薄，手感也很舒服 显卡效果：运行很快 ,"[(2, 3, 'A', '硬件&性能'), (5, 6, 'O', '硬件&性能'), (8, 11, 'A', '外观'), (13, 15, 'O', '外观'), (21, 22, 'O', '外观'), (24, 25, 'A', '外观'), (27, 29, 'O', '外观'), (36, 37, 'A', '硬件&性能'), (38, 39, 'O', '硬件&性能')]"
147,147,电脑运行不错，外观设计新颖独特，推荐购买，屏幕清晰，键盘随意切换，***值得信赖,"[(2, 3, 'A', '硬件&性能'), (4, 5, 'O', '硬件&性能'), (7, 10, 'A', '外观'), (11, 14, 'O', '外观'), (21, 22, 'A', '硬件&性能'), (23, 24, 'O', '硬件&性能'), (26, 27, 'A', '硬件&性能'), (28, 31, 'O', '硬件&性能')]"
148,148,很好！没得说。爽的不要不要的,"[(0, 1, 'O', '整体')]"
149,149,不错。网速很快。一点不卡,"[(0, 1, 'O', '整体'), (3, 4, 'A', '硬件&性能'), (5, 6, 'O', '硬件&性能'), (8, 11, 'O', '硬件&性能')]"
150,150,重的有点离谱。。。,"[(2, 5, 'O', '外观')]"
151,151,店家包装严格没有破损！买来送给老弟的，老弟说用起来一点也不卡，上学携带方便非常满意！,"[(2, 3, 'A', '包装'), (4, 5, 'O', '包装'), (6, 9, 'O', '包装'), (25, 29, 'O', '硬件&性能'), (33, 34, 'A', '外观'), (35, 36, 'O', '外观'), (37, 40, 'O', '整体')]"
152,152,刚收到很惊艳，屏幕很清晰，开机的时候有语音助手，用起来也很方便 过几天再来评价,"[(3, 5, 'O', '整体'), (7, 8, 'A', '硬件&性能'), (9, 11, 'O', '硬件&性能'), (28, 30, 'O', '整体')]"
153,153,电脑一般吧的，但拆开那一刻发现鼠标也没( ?&bull;&omega;&bull;? ),"[(2, 3, 'O', '整体'), (15, 16, 'A', '硬件&性能'), (18, 18, 'O', '硬件&性能')]"
154,154,什么鬼啊，买完两天用个ppt就死机,"[(15, 16, 'O', '使用场景'), (15, 16, 'O', '硬件&性能')]"
155,155,好评，质量非常好，外观好看，简单，电脑价位实惠，是正品，非常满意，值得购买。,"[(0, 1, 'O', '整体'), (3, 4, 'A', '整体'), (5, 7, 'O', '整体'), (9, 10, 'A', '外观'), (11, 12, 'O', '外观'), (14, 15, 'O', '外观'), (19, 20, 'A', '价格'), (21, 22, 'O', '价格'), (24, 26, 'O', '真伪'), (28, 31, 'O', '整体')]"
156,156,电脑反应很快，用着很顺手,"[(2, 3, 'A', '硬件&性能'), (4, 5, 'O', '硬件&性能'), (9, 11, 'O', '整体')]"
157,157,电脑性价比高。图案清晰，外形美观，颜色好看，运行速度快。内存也大,"[(2, 4, 'A', '价格'), (5, 5, 'O', '价格'), (7, 8, 'A', '外观'), (9, 10, 'O', '外观'), (12, 13, 'A', '外观'), (14, 15, 'O', '外观'), (17, 18, 'A', '外观'), (19, 20, 'O', '外观'), (22, 25, 'A', '硬件&性能'), (26, 26, 'O', '硬件&性能'), (28, 29, 'A', '硬件&性能'), (31, 31, 'O', '硬件&性能')]"
158,158,收到电脑了 目前各方面来说 感觉还不错 过几天再来追评,"[(16, 18, 'O', '整体')]"
159,159,质量很好，方便携带，上网很快，玩游戏也不会卡，很满意,"[(0, 1, 'A', '整体'), (2, 3, 'O', '整体'), (5, 8, 'O', '外观'), (10, 11, 'A', '使用场景'), (12, 13, 'O', '使用场景'), (15, 17, 'A', '使用场景'), (19, 21, 'O', '使用场景'), (23, 25, 'O', '整体')]"
160,160,挺快的第二天真的就到了,"[(0, 2, 'O', '硬件&性能')]"
161,161,感觉还可以，只是显示电池电量老是出错，用了一个多小时还是显示电量100%然后一不注意就没电关机了，文件都没来得及保存，让人感到郁闷。,"[(2, 4, 'O', '整体'), (8, 13, 'A', '硬件&性能'), (14, 17, 'O', '硬件&性能')]"
162,162,性价比非常的高平时看电影办公带点娱乐完全够用了，价格实惠值得购买。,"[(0, 2, 'A', '价格'), (3, 6, 'O', '价格'), (9, 11, 'A', '使用场景'), (12, 13, 'A', '使用场景'), (14, 17, 'A', '使用场景'), (18, 21, 'O', '使用场景'), (24, 25, 'A', '价格'), (26, 27, 'O', '价格')]"
163,163,散热很一般，除了样子好点优点并不多,"[(0, 1, 'A', '硬件&性能'), (2, 4, 'O', '硬件&性能'), (8, 9, 'A', '外观'), (10, 11, 'O', '外观')]"
164,164,系统总体还算流畅，但是总出现自动断网的情况，好烦，连上网还不给退货，有些后悔，但是好像也没办法！,"[(0, 1, 'A', '软件&性能'), (4, 7, 'O', '软件&性能')]"
165,165,买了不到两周，降了400块。****,"[(7, 8, 'O', '价格')]"
166,166,电脑运行速度很快，显示器清晰逼真，外观没有磕碰划痕，非常满意的一次购物。,"[(2, 5, 'A', '硬件&性能'), (6, 7, 'O', '硬件&性能'), (9, 11, 'A', '硬件&性能'), (12, 15, 'O', '硬件&性能'), (17, 18, 'A', '外观'), (19, 24, 'O', '外观')]"
167,167,性能好，外观漂亮，不卡，物有所值，值得购买的,"[(0, 1, 'A', '硬件&性能'), (2, 2, 'O', '硬件&性能'), (4, 5, 'A', '外观'), (6, 7, 'O', '外观'), (9, 10, 'O', '硬件&性能'), (12, 15, 'O', '价格')]"
168,168,电脑很好，用着不卡，在换看上去就很好，电脑就看个人喜好了，个人感觉不错😊,"[(2, 3, 'O', '整体'), (7, 8, 'O', '硬件&性能'), (16, 17, 'O', '整体'), (33, 34, 'O', '整体')]"
169,169,很好用 用了这么多天才评论 各方面都很好 很喜欢,"[(0, 2, 'O', '整体'), (18, 19, 'O', '整体'), (21, 23, 'O', '整体')]"
170,170,垃圾东西，卡得不行,"[(5, 8, 'O', '硬件&性能')]"
171,171,电脑性能：流畅 显卡效果：画面好 外观材质：宝贝挺好看的 ,"[(2, 3, 'A', '硬件&性能'), (5, 6, 'O', '硬件&性能'), (13, 14, 'A', '硬件&性能'), (15, 15, 'O', '硬件&性能'), (17, 20, 'A', '外观'), (24, 27, 'O', '外观')]"
172,172,电脑收到了，质量很好，配置很高，很流畅，满意,"[(6, 7, 'A', '整体'), (8, 9, 'O', '整体'), (11, 12, 'A', '硬件&性能'), (13, 14, 'O', '硬件&性能'), (16, 18, 'O', '硬件&性能'), (20, 21, 'O', '整体')]"
173,173,宝贝已经到了  非常喜欢  鲁大师36万跑分送了好多礼品客服 擎天柱 非常热情  耐心解答我的问题 给好评,"[(8, 11, 'O', '整体'), (28, 29, 'A', '服务'), (35, 38, 'O', '服务'), (41, 42, 'O', '服务'), (51, 52, 'O', '整体')]"
174,174,电脑性能不错，玩游戏速度快，一点也不卡，整体效果杠杠的,"[(2, 3, 'A', '硬件&性能'), (4, 5, 'O', '硬件&性能'), (7, 11, 'A', '使用场景'), (12, 12, 'O', '使用场景'), (14, 18, 'O', '硬件&性能'), (20, 23, 'A', '整体'), (24, 26, 'O', '整体')]"
175,175,收到货了，试了试按键很敏感，玩起来了好流畅，满意。,"[(8, 9, 'A', '硬件&性能'), (10, 12, 'O', '硬件&性能'), (18, 20, 'O', '硬件&性能'), (22, 23, 'O', '整体')]"
176,176,外观设计漂亮，网速快，包装结实，物超所值,"[(0, 3, 'A', '外观'), (4, 5, 'O', '外观'), (7, 8, 'A', '硬件&性能'), (9, 9, 'O', '硬件&性能'), (11, 12, 'A', '包装'), (13, 14, 'O', '包装'), (16, 19, 'O', '价格')]"
177,177,物流是真快，不过这是新电脑啊，怎么这么卡，反应很慢，打开qq都得等二十秒。使用过程热量挺高。,"[(0, 1, 'A', '物流'), (3, 4, 'O', '物流'), (17, 19, 'O', '硬件&性能'), (21, 22, 'A', '硬件&性能'), (23, 24, 'O', '硬件&性能'), (41, 42, 'A', '硬件&性能'), (43, 44, 'O', '硬件&性能')]"
178,178,电脑性能：软件运行流畅，也不卡顿满意 外观材质：宝贝收到了外观非常喜欢，材质也不错 ,"[(9, 10, 'O', '硬件&性能'), (13, 15, 'O', '硬件&性能'), (16, 17, 'O', '整体'), (29, 30, 'A', '外观'), (31, 34, 'O', '外观'), (36, 37, 'A', '外观'), (39, 40, 'O', '外观')]"
179,179,款式挺好看，画面清晰流畅，音质不错，玩游戏也不卡。电池待机时间挺长。,"[(0, 1, 'A', '外观'), (2, 4, 'O', '外观'), (6, 7, 'A', '硬件&性能'), (8, 11, 'O', '硬件&性能'), (13, 14, 'A', '硬件&性能'), (15, 16, 'O', '硬件&性能'), (18, 20, 'A', '使用场景'), (22, 23, 'O', '使用场景'), (25, 30, 'A', '硬件&性能'), (31, 32, 'O', '硬件&性能')]"
180,180,很不错，喜欢,"[(0, 2, 'O', '整体'), (4, 5, 'O', '整体')]"
181,181,重，用起来，感觉一般,"[(0, 0, 'O', '外观'), (8, 9, 'O', '整体')]"
182,182,挺不错的，非常速度。不发热，挺快。,"[(0, 3, 'O', '整体'), (5, 8, 'O', '硬件&性能'), (10, 12, 'O', '硬件&性能'), (14, 15, 'O', '硬件&性能')]"
183,183,挺好用的，性价比高,"[(0, 3, 'O', '整体'), (5, 7, 'A', '价格'), (8, 8, 'O', '价格')]"
184,184,感觉还行，还没用多久,"[(2, 3, 'O', '整体')]"
185,185,电脑是我不会用么？感觉会卡！,"[(11, 12, 'O', '硬件&性能')]"
186,186,电脑收到了，性能特好，反应很快，运行很块！显卡不错，外观高大上！好评！,"[(6, 7, 'A', '硬件&性能'), (8, 9, 'O', '硬件&性能'), (11, 12, 'A', '硬件&性能'), (13, 14, 'O', '硬件&性能'), (16, 17, 'A', '硬件&性能'), (18, 19, 'O', '硬件&性能'), (21, 22, 'A', '硬件&性能'), (23, 24, 'O', '硬件&性能'), (26, 27, 'A', '外观'), (28, 30, 'O', '外观'), (32, 33, 'O', '整体')]"
187,187,儿子上高中给配的，性价比高,"[(9, 11, 'A', '价格'), (12, 12, 'O', '价格')]"
188,188,终于期待宝贝回来，网速很快，内存也大，挺薄的，携带也方便。,"[(9, 10, 'A', '硬件&性能'), (11, 12, 'O', '硬件&性能'), (14, 15, 'A', '硬件&性能'), (17, 17, 'O', '硬件&性能'), (19, 21, 'O', '外观'), (23, 24, 'A', '外观'), (26, 27, 'O', '外观')]"
189,189,外观漂亮，运行又快，发货速度,"[(0, 1, 'A', '外观'), (2, 3, 'O', '外观'), (5, 6, 'A', '硬件&性能'), (7, 8, 'O', '硬件&性能'), (10, 13, 'A', '物流')]"
190,190,电脑已经收到儿子说的还可以 暂时没有什么问题 送的礼物也很实用,"[(10, 12, 'O', '整体'), (25, 26, 'A', '价格'), (28, 30, 'O', '价格')]"
191,191,电脑质量不错呦 性能特别棒 外观设计有型 很时尚 反应非常快 👍,"[(2, 3, 'A', '整体'), (4, 5, 'O', '整体'), (8, 9, 'A', '硬件&性能'), (10, 12, 'O', '硬件&性能'), (14, 17, 'A', '外观'), (18, 19, 'O', '外观'), (21, 23, 'O', '外观'), (25, 26, 'A', '硬件&性能'), (27, 29, 'O', '硬件&性能')]"
192,192,开机很快，买的是最低配置的，够日常用了，很小巧～屏幕看得很舒服！,"[(0, 1, 'A', '硬件&性能'), (2, 3, 'O', '硬件&性能'), (20, 22, 'O', '外观'), (24, 25, 'A', '硬件&性能'), (28, 30, 'O', '硬件&性能')]"
193,193,用到目前为止，还行吧,"[(7, 8, 'O', '整体')]"
194,194,五星好评，老板很实在，相信不是翻新机，诚信做事一定会生意兴隆！,"[(0, 3, 'O', '整体'), (5, 6, 'A', '服务'), (7, 9, 'O', '服务')]"
195,195,刚拿回来，开机就蓝屏了，然后一直开不了机，明天快递拿回去换，希望能换个满意的，不然的话就不是换货，而是退货了,"[(5, 6, 'A', '硬件&性能'), (8, 9, 'O', '硬件&性能'), (14, 19, 'O', '硬件&性能')]"
196,196,网速非长快，外观也好看，比在市面上的便宜好多，性价比高值得够买,"[(0, 1, 'A', '硬件&性能'), (2, 4, 'O', '硬件&性能'), (6, 7, 'A', '外观'), (9, 10, 'O', '外观'), (18, 21, 'O', '价格'), (23, 25, 'A', '价格'), (26, 26, 'O', '价格')]"
197,197,很喜欢，非常满意！,"[(0, 2, 'O', '整体'), (4, 7, 'O', '整体')]"
198,198,CPU很容易超过95度，风扇声音超大，耳膜疼。以前用过2个**笔记本了，还可以，但这次很糟糕。???,"[(12, 15, 'A', '硬件&性能'), (16, 17, 'O', '硬件&性能'), (21, 21, 'O', '硬件&性能'), (36, 38, 'O', '整体')]"
199,199,经常开机死机，再开机正常，**赶紧找原因吧,"[(2, 3, 'A', '硬件&性能'), (4, 5, 'O', '硬件&性能'), (10, 11, 'O', '硬件&性能')]"
200,200,用的ps还能黑屏，跟客服沟通搞了半天没搞好，回个信息找不见人，差评，**的第一个差评！！！,"[(31, 32, 'O', '整体'), (40, 41, 'O', '整体')]"
201,201,除了外观上看着不如图片上的，别的都还可以的,"[(2, 3, 'A', '外观'), (17, 19, 'O', '整体')]"
202,202,用了很久才评价的，速度很快一点都不卡，外观小巧精致，使用特别方便,"[(9, 10, 'A', '硬件&性能'), (11, 12, 'O', '硬件&性能'), (13, 17, 'O', '硬件&性能'), (19, 20, 'A', '外观'), (21, 24, 'O', '外观'), (26, 27, 'A', '使用场景'), (28, 31, 'O', '使用场景')]"
203,203,质量很好，手感不错，这个价格挺值,"[(0, 1, 'A', '整体'), (2, 3, 'O', '整体'), (5, 6, 'A', '外观'), (7, 8, 'O', '外观'), (12, 13, 'A', '价格'), (14, 15, 'O', '价格')]"
204,204,刚买几天，电脑每天卡的死死的，动都动不了。。。,"[(9, 13, 'O', '硬件&性能')]"
205,205,宝贝质量很好，性价比很高哦,"[(2, 3, 'A', '整体'), (4, 5, 'O', '整体'), (7, 9, 'A', '价格'), (10, 11, 'O', '价格')]"
206,206,给外甥女买的，东西不错，非常喜欢，哈哈哈哈哈哈哈。希望不错吧。,"[(9, 10, 'O', '整体'), (12, 15, 'O', '整体'), (27, 28, 'O', '整体')]"
207,207,比想象的好 挺不错的 很流畅非常好 还没玩游戏不知道玩游戏怎么样,"[(0, 4, 'O', '整体'), (6, 9, 'O', '整体'), (11, 13, 'O', '硬件&性能'), (14, 16, 'O', '整体'), (26, 28, 'A', '使用场景')]"
208,208,很喜欢这家产品，买对了，,"[(0, 2, 'O', '整体')]"
209,209,很满意，值得大家购买,"[(0, 2, 'O', '整体')]"
210,210,很快  用一段时间试试固态是金士顿的,"[(0, 1, 'O', '硬件&性能'), (11, 12, 'A', '硬件&性能')]"
211,211,特意买来用了七天才来评价，电脑很好没出什么问题，性价比真的是没得说，建议买,"[(15, 16, 'O', '整体'), (24, 26, 'A', '价格'), (27, 32, 'O', '价格')]"
212,212,特意用了一段时间才来评价，外观95新，卖家帮忙安装了双系统，运行很流畅，对于简单办公需求来说真的很优秀了,"[(13, 14, 'A', '外观'), (15, 17, 'O', '外观'), (30, 31, 'A', '硬件&性能'), (32, 34, 'O', '硬件&性能'), (46, 50, 'O', '整体')]"
213,213,收到很满意，买来备用的。看看电影啥的不错。流畅也很稳,"[(2, 4, 'O', '整体'), (12, 15, 'A', '使用场景'), (18, 19, 'O', '使用场景'), (21, 22, 'O', '硬件&性能'), (24, 25, 'O', '硬件&性能')]"
214,214,看着挺好看，但是用起来没预料中快,"[(2, 4, 'O', '外观')]"
215,215,用着方便，很不错,"[(2, 3, 'O', '整体'), (5, 7, 'O', '整体')]"
216,216,笔记本收到了，包装的很好，没有损坏。性价比非常好，运行速度也挺流畅的。,"[(7, 8, 'A', '包装'), (10, 11, 'O', '包装'), (13, 16, 'O', '包装'), (18, 20, 'A', '价格'), (21, 23, 'O', '价格'), (25, 28, 'A', '硬件&性能'), (30, 33, 'O', '硬件&性能')]"
217,217,外观很好看，很薄，用起来很流畅，推荐,"[(0, 1, 'A', '外观'), (2, 4, 'O', '外观'), (6, 7, 'O', '外观'), (12, 14, 'O', '硬件&性能')]"
218,218,东西很差啊 office用着直接变成英文版了,"[(2, 3, 'O', '整体')]"
219,219,屏幕一直闪 售后还爱答不理,"[(0, 1, 'A', '硬件&性能'), (2, 4, 'O', '硬件&性能'), (6, 7, 'A', '服务'), (9, 12, 'O', '服务')]"
220,220,电脑笔记本很精致漂亮，用着很方便速度很快,"[(5, 9, 'O', '外观'), (13, 15, 'O', '整体'), (16, 17, 'A', '硬件&性能'), (18, 19, 'O', '硬件&性能')]"
221,221,还没用呢就出现系统故障，,"[(7, 8, 'A', '软件&性能'), (9, 10, 'O', '软件&性能')]"
222,222,电脑收到了，质量很好，很好用，上班下班携带方便，很喜欢,"[(6, 7, 'A', '整体'), (8, 9, 'O', '整体'), (11, 13, 'O', '整体'), (19, 20, 'A', '外观'), (21, 22, 'O', '外观'), (24, 26, 'O', '整体')]"
223,223,客服服务态度差到极点，我什么问题都知道要问，我还问个什么啊,"[(0, 5, 'A', '服务'), (6, 9, 'O', '服务')]"
224,224,电脑收到了，快递发货速度特别快，电脑用于工作学习也特别方便。,"[(6, 11, 'A', '物流'), (12, 14, 'O', '物流'), (20, 23, 'A', '使用场景'), (25, 28, 'O', '使用场景')]"
225,225,用了一天，整体运行很不错,"[(7, 8, 'A', '硬件&性能'), (9, 11, 'O', '硬件&性能')]"
226,226,宝贝已经收到，与卖家描述一致，包装很好，物流也很快，很满意！,"[(15, 16, 'A', '包装'), (17, 18, 'O', '包装'), (20, 21, 'A', '物流'), (23, 24, 'O', '物流'), (26, 28, 'O', '整体')]"
